KGCode,Katastralgemeinde,EZ,PLZ,Straße,ON,Gst,GstFl,ErwArt,Widmung,Bauklasse,Gebäudehöhe,Bauweise,Zusatz,Schutzzone,Wohnzone,öZ,Bausperre,seitbis,zuordnung,Geschoße,parz,Erwerbsdatum,Anteile,Zähler,Nenner,BJ,TZ,Kaufpreis,mGfl,Baureifgest,percentWidmung,Baurecht,Bis,aufEZ,Stammeinlage,sonstwid,sonstwidprz,address,one_more_time,lon,lat,price_m2,price_log,train,cluster
01808,Siebenhirten,476,1230,zwerggrabengasse,12,436,855,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,10.05.1993,1/1,1,1,0,3027/93,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"zwerggrabengasse, 12, vienna, austria",TRUE,16.3211442,48.1334453,127.49625730994153,6.994311086744042,0,NA
01102,Inzersdorf Stadt,1905,1100,weitmosergasse,10,777/229,216,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,06.07.1993,1/1,1,1,1930,4934/93,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"weitmosergasse, 10, vienna, austria",TRUE,16.3559293,48.1656321,504.6726851851852,8.979204194353834,1,3
01206,Hütteldorf,2226,1140,sonnenweg,66,781/509,449,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,15.04.1994,1/1,1,1,0,NA,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"sonnenweg, 66, vienna, austria",TRUE,16.2488733,48.2086501,242.7824053452116,7.923520061776156,1,1
01654,Eßling,416,1220,waldheimstrasse,30,369/68,476,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,23.02.1994,1/1,1,1,0,2662/94,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"waldheimstrasse, 30, vienna, austria",TRUE,16.5354961,48.2167075,229.01113445378152,7.839273933209359,0,NA
01510,Pötzleinsdorf,1288,1180,utopiaweg,4,600/3,371,Kaufvertrag,EKLW,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,12.10.1993,1/1,1,1,1930,951/94,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"utopiaweg, 4, vienna, austria",TRUE,16.3013252,48.2393668,293.8256064690027,8.1988163198965,1,2
01613,Leopoldau,3346,1210,eyblweg,39,1296/70,452,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,21.07.1993,1/1,1,1,1967,2593/94,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"eyblweg, 39, vienna, austria",TRUE,16.4351117,48.2610726,241.17101769911505,7.913912734102115,1,5
01606,Groß Jedlersdorf I,2031,1210,rittingergasse,11,434/7,588,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,28.02.1994,1/1,1,1,0,3667/94,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"rittingergasse, 11, vienna, austria",TRUE,16.4192581,48.2847477,185.38996598639457,7.534419351680938,1,5
01651,Aspern,863,1220,kapellenweg,28,1087/53,741,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,17.05.1994,1/1,1,1,0,4425/94,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"kapellenweg, 28, vienna, austria",TRUE,16.4680934,48.2142467,147.1110661268556,7.200761964211469,0,NA
01808,Siebenhirten,677,1230,schellenseegasse,65,256/27,321,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,17.11.1994,1/1,1,1,1950,350/95,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"schellenseegasse, 65, vienna, austria",TRUE,16.306172,48.1219662,339.5928348909657,8.407662209395,1,3
01803,Inzersdorf,1810,1230,beyfussgasse,19,1551/12,387,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,29.12.1994,1/1,1,1,0,486/95,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"beyfussgasse, 19, vienna, austria",TRUE,16.3479366,48.1480574,281.6777777777778,8.137901940372892,1,3
01206,Hütteldorf,2300,1140,ulmenstrasse,7,1144/1,434,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,14.02.1995,3/4,3,4,0,3119/95,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"ulmenstrasse, 7, vienna, austria",TRUE,16.2500242,48.2188046,188.3801267281106,7.557502964793979,0,NA
01603,Donaufeld,1263,1210,kugelfanggasse,76,2024/1,695,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,04.05.1994,1/1,1,1,0,841/95,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"kugelfanggasse, 76, vienna, austria",TRUE,16.4069495,48.2444104,156.84791366906475,7.2932225289064325,0,NA
01803,Inzersdorf,1891,1230,schimekgasse,25,417/34,630,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,14.07.1995,1/1,1,1,1940,2808/95,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"schimekgasse, 25, vienna, austria",TRUE,16.3289008,48.1393354,173.03063492063492,7.434883678130023,0,NA
01654,Eßling,2614,1220,wichnergasse,1,396/475,507,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,03.08.1995,1/1,1,1,0,22/96,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"wichnergasse, 1, vienna, austria",TRUE,16.5300704,48.2209857,215.00848126232742,7.7482497595139614,1,4
01107,Simmering,2412,1110,petzoldgasse,23,908/19,450,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,15.03.1995,1/1,1,1,0,13604/95,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"petzoldgasse, 23, vienna, austria",TRUE,16.4274107,48.1583353,242.2428888888889,7.920310505300265,0,NA
01654,Eßling,3609,1220,bambergergasse,89,307/30,587,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,27.11.1995,1/1,1,1,0,827/96,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"bambergergasse, 89, vienna, austria",TRUE,16.5157103,48.2065743,185.70579216354344,7.53687500340725,1,4
01606,Groß Jedlersdorf I,1814,1210,holetschekgasse,35,465/14,490,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,08.02.1996,1/1,1,1,0,1152/96,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"holetschekgasse, 35, vienna, austria",TRUE,16.4228431,48.2838694,222.46795918367349,7.797453757514732,0,NA
01660,Kagran,2400,1220,cherubinistrasse,17,1063/47,200,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,15.11.1995,1/1,1,1,0,4287/96,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"cherubinistrasse, 17, vienna, austria",TRUE,16.4266399,48.2441521,545.0465,9.090235506742578,1,5
01201,Auhof,237,1140,hans-muhr-promenade,6,836,385,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,24.06.1996,1/1,1,1,0,6868/96,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"hans-muhr-promenade, 6, vienna, austria",TRUE,16.2401485,48.204828,283.141038961039,8.145377060935038,1,1
01660,Kagran,1255,1220,voigtlaendergasse,7,1201/5,432,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,15.12.1994,1/1,1,1,0,7093/96,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"voigtlaendergasse, 7, vienna, austria",FALSE,16.4507905,48.2355651,252.3363425925926,7.979204194353834,0,NA
01613,Leopoldau,1492,1210,allissengasse,43,1887/25,631,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,03.09.1996,1/1,1,1,0,6739/96,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"allissengasse, 43, vienna, austria",FALSE,16.4350162,48.2850596,172.75641838351822,7.432595501534753,1,5
01603,Donaufeld,1398,1210,friedstrasse,24,2041,663,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,29.01.1997,1/1,1,1,0,1460/97,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"friedstrasse, 24, vienna, austria",FALSE,16.4047119,48.24440629999999,164.41825037707392,7.361226636404715,1,5
01606,Groß Jedlersdorf I,1186,1210,semmelweisgasse,35,1522/171,240,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,12.06.1997,1/1,1,1,1919,4031/97,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"semmelweisgasse, 35, vienna, austria",FALSE,16.403912299999998,48.2783141,454.2054166666667,8.827201100908784,1,5
01665,Stadlau,1693,1220,ing.-sarek-weg,97,560/200,436,Kaufvertrag,GS,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,J,13.11.1996,1/1,1,1,0,836/97,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"ing.-sarek-weg, 97, vienna, austria",FALSE,16.4389641,48.2299689,250.02133027522936,7.965907371740376,1,5
01107,Simmering,2217,1110,unterfeldgasse,3,840/11,410,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,NA,10.02.1997,1/1,1,1,0,3725/97,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"unterfeldgasse, 3, vienna, austria",FALSE,16.418192,48.1616917,265.87634146341463,8.054611597011856,1,3
01102,Inzersdorf Stadt,1654,1100,am schoepfwerk,26,586/53,741,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",NA,N,14.06.1995,1/2,1,2,1970,2460/97,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"am schoepfwerk, 26, vienna, austria",TRUE,16.3310169,48.16042179999999,73.5555330634278,6.200761964211469,1,1
01802,Erlaa,235,1230,reklewskigasse,28,275/4,510,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,NA,10.10.1997,1/1,1,1,1930,3276/97,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"reklewskigasse, 28, vienna, austria",FALSE,16.3001954,48.1438709,213.74372549019608,7.739738259658444,1,3
01654,Eßling,1753,1220,krautackergasse,14,391/214,500,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,06.10.1997,1/1,1,1,0,1874/98,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"krautackergasse, 14, vienna, austria",FALSE,16.5354182,48.2319945,218.0186,7.768307411855215,1,4
01405,Ottakring,4022,1160,auf der schottenwiese,40,328/21,356,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,NA,19.02.1998,NA,1,1,1930,2471/98,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"auf der schottenwiese, 40, vienna, austria",FALSE,16.2946263,48.217529999999996,306.2058988764045,8.258358265550905,1,2
01651,Aspern,4133,1220,hirseweg,151,1102/173,488,Kaufvertrag,GS,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,17.03.1998,1/1,1,1,0,2352/98,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"hirseweg, 151, vienna, austria",FALSE,16.4585567,48.21557749999999,223.3797131147541,7.803354358954416,1,4
01651,Aspern,1986,1220,biberhaufenweg,63,884/27,773,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,17.06.1998,NA,1,1,0,3979/98,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"biberhaufenweg, 63, vienna, austria",FALSE,16.4774995,48.2080217,141.0210866752911,7.1397670925924555,1,4
01660,Kagran,1500,1220,muenzgasse,31,489/2,525,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,30.12.1997,NA,1,1,0,3623/98,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"muenzgasse, 31, vienna, austria",FALSE,16.3845868,48.2033362,207.6367619047619,7.697918083963818,1,3
01301,Altmannsdorf,944,1120,nauheimergasse,14,294/8,360,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,NA,05.05.1998,NA,1,1,1965,1845/98,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"nauheimergasse, 14, vienna, austria",FALSE,16.3318812,48.1584507,302.80361111111114,8.242238600187628,1,3
01806,Mauer,3477,1230,roissgasse,26,1176/6,439,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,NA,30.04.1998,NA,1,2,1965,1767/98,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"roissgasse, 26, vienna, austria",FALSE,16.2776214,48.1569249,124.15637813211845,6.956014566981944,1,1
01206,Hütteldorf,2583,1140,nachtigallenweg,63,1484/1,520,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,NA,07.11.1997,NA,1,1,1940,3130/98,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"nachtigallenweg, 63, vienna, austria",FALSE,16.2615199,48.21840539999999,209.63326923076923,7.7117238834888475,0,NA
01801,Atzgersdorf,725,1230,reklewskigasse,29,296/17 u. 296/25,588,Kaufvertrag,Friedhof,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,NA,26.08.1998,NA,1,1,0,3167/98,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"reklewskigasse, 29, vienna, austria",FALSE,16.2983196,48.14356799999999,185.38996598639457,7.534419351680938,1,3
01202,Breitensee,975,1140,torricelligasse,45,355/7,369,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,NA,21.01.1999,NA,1,1,0,1716/99,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"torricelligasse, 45, vienna, austria",FALSE,16.2926804,48.205008,295.4181571815718,8.206614690456906,1,2
01651,Aspern,4074,1220,am muehlwasser,177,1102/200,672,Kaufvertrag,GS,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,25.06.1998,NA,1,1,0,6081/98,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"am muehlwasser, 177, vienna, austria",FALSE,16.4741576,48.21019949999999,162.21622023809525,7.341774273738542,1,4
01654,Eßling,2935,1220,hadrawagasse,18,365/80,516,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,25.01.1999,NA,1,1,0,1314/99,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"hadrawagasse, 18, vienna, austria",FALSE,16.5351624,48.214302000000004,211.25833333333333,7.722864441094048,0,NA
01654,Eßling,3916,1220,schoenthanplatz,13,363/141,411,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,29.10.1998,NA,1,1,0,4108/99,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"schoenthanplatz, 13, vienna, austria",FALSE,16.5364231,48.2121961,265.22944038929444,8.05109711283562,0,NA
01106,Rothneusiedl,77,1100,himberger strasse,65,163/10,832,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,NA,20.04.1999,NA,1,1,1930,1732/99,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"himberger strasse, 65, vienna, austria",TRUE,16.383509,48.1371053,131.02079326923078,7.03365197837621,1,3
01108,Unterlaa,199,1100,klederinger strasse,49,335/5,636,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,NA,05.10.1999,NA,1,1,1960,2433/99,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"klederinger strasse, 49, vienna, austria",FALSE,16.4262585,48.130932,171.39827044025157,7.421208741232947,1,3
01654,Eßling,1649,1220,schafflerhofstrasse,151,395/301,489,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,04.11.1998,NA,1,1,0,3778/99,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"schafflerhofstrasse, 151, vienna, austria",FALSE,16.5349527,48.2251127,222.92290388548057,7.800401041565069,1,4
01654,Eßling,3486,1220,bambergergasse,17,287/2,572,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,12.08.1999,NA,1,1,0,6070/99,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"bambergergasse, 17, vienna, austria",FALSE,16.5164563,48.2127735,190.5756993006993,7.574220359738913,1,4
01654,Eßling,2723,1220,raphael-donner-allee,77,318/86,558,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,11.06.1999,NA,1,1,0,6341/99,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"raphael-donner-allee, 77, vienna, austria",FALSE,16.5234292,48.2040879,195.35716845878136,7.609970384688115,0,NA
01658,Hirschstetten,124,1220,quadenstrasse,4,410/2,625,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,NA,04.11.1998,NA,1,1,0,5273/99,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"quadenstrasse, 4, vienna, austria",FALSE,16.4677535,48.2349828,174.41488,7.446379316967853,1,4
01206,Hütteldorf,2441,1140,goldsterngasse,7,1534,435,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,NA,25.06.1999,NA,1,1,0,5833/99,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"goldsterngasse, 7, vienna, austria",FALSE,16.2623644,48.2169505,250.596091954023,7.969220105781211,1,1
01616,Stammersdorf,17,1210,hagenbrunner strasse,6,83/1,732,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,NA,27.08.1999,NA,1,1,0,647/00,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"hagenbrunner strasse, 6, vienna, austria",FALSE,16.4063747,48.3027051,148.9198087431694,7.21839185823326,0,NA
01216,Weidlingau,308,1140,wurzbachtalgasse,27,31/26,911,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,NA,27.09.1999,NA,1,1,0,1263/00,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"wurzbachtalgasse, 27, vienna, austria",FALSE,16.2017268,48.2129129,119.6589462129528,6.9027844527152515,1,1
01106,Rothneusiedl,117,1100,liesingbachstrasse,194,20/2,597,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,NA,02.12.1999,NA,1,1,1930,840/00,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"liesingbachstrasse, 194, vienna, austria",FALSE,16.3814353,48.1390343,182.59514237855947,7.512504575252497,0,NA
01803,Inzersdorf,2901,1230,zwachgasse,2,517/53,547,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,NA,11.05.2000,NA,1,1,1965,1651/00,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"zwachgasse, 2, vienna, austria",FALSE,16.322814,48.1481341,199.2857404021938,7.638694673724745,1,3
01206,Hütteldorf,549,1140,stockhammerngasse,3,499/20,360,Kaufvertrag,WII/GBII,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,NA,18.04.2000,NA,1,1,0,2269/00,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"stockhammerngasse, 3, vienna, austria",FALSE,16.2606999,48.1995216,302.80361111111114,8.242238600187628,1,1
01103,Kaiserebersdorf,1302,1110,pantucekgasse,46,1503/11,662,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,NA,24.05.2000,NA,1,1,0,5230/00,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"pantucekgasse, 46, vienna, austria",FALSE,16.4572845,48.1566068,164.6666163141994,7.363404289710084,1,3
01654,Eßling,3446,1220,wiethestrasse,61,310/64,604,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,26.07.2000,NA,1,1,0,7483/00,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"wiethestrasse, 61, vienna, austria",FALSE,16.5190554,48.2085895,180.47897350993378,7.495686957192223,1,4
01652,Breitenlee,378,1220,gugliagasse,11,571/22,480,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,13.05.2000,NA,1,1,0,6911/00,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"gugliagasse, 11, vienna, austria",FALSE,16.4207845,48.1855941,227.10270833333334,7.827201100908784,1,3
01654,Eßling,2905,1220,hadrawagasse,19,363/76,399,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,04.08.2000,NA,1,1,0,8349/00,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"hadrawagasse, 19, vienna, austria",FALSE,16.5360137,48.2145033,273.2062656641604,8.093846760294957,1,4
01617,Strebersdorf,1125,1210,bonitzgasse,11,393/16,525,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",2,NA,28.09.2000,NA,1,1,0,5557/2000,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"bonitzgasse, 11, vienna, austria",FALSE,16.3808713,48.2886154,207.6367619047619,7.697918083963818,1,5
01108,Unterlaa,173,1100,klederinger strasse,42,225/22,991,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,NA,11.08.2000,NA,1,1,0,3771/00,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"klederinger strasse, 42, vienna, austria",FALSE,16.4264445,48.1312739,109.99929364278506,6.781350449330814,1,3
01617,Strebersdorf,110,1210,strebersdorfer str.,139,623/8,381,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",1,NA,10.11.2000,NA,1,1,0,6158/00,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"strebersdorfer str., 139, vienna, austria",FALSE,16.3929607,48.2934466,286.11364829396325,8.16044450902398,1,5
01652,Breitenlee,21,1220,kressenweg,5,180/2,404,Kaufvertrag,WI/GBI,NA,NA,NA,NA,FALSCH,FALSCH,FALSCH,FALSCH,NA,"Ein-, Zweifamilienhaus",0,J,30.11.2000,NA,1,1,0,760/01,109009.3,0,FALSCH,100,FALSCH,NA,NA,FALSCH,NA,NA,"kressenweg, 5, vienna, austria",FALSE,16.4966011,48.2543668,269.825,8.075880213765508,1,4
